id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1830458,1884045,2,0.805105019,0.25,25,0.175115207,0.5,0,0
1830458,1886574,0,0,0,95,0,0.333333333,0,0
1830458,1887340,0,0,0,50,0,0.333333333,0,0
1830458,1892192,1,0.291206676,0.125,20,0.032258065,0.5,0,0
1830458,1894770,1,0.291206676,0.142857143,15,0.032258065,0.5,0,0
1830458,1895758,0,0,0,100,0,0.333333333,0,0
1830458,1896831,0,0,0,65,0,0.333333333,0,0
1830458,1896993,0,0,0,35,0,0.333333333,2,0
1830458,1898027,0,0,0,45,0,0.25,0,0
1830458,1901845,1,0.291206676,0.166666667,10,0.032258065,0.5,0,0
1830458,1901932,0,0,0,75,0,0.333333333,0,0
1830458,1905207,0,0,0,115,0,0.333333333,0,0
1830458,1905277,1,0.291206676,0.05,80,0.032258065,0.5,0,0
